"url","found","file_type","content_length","cached","error","search_string","search_date","domain"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/DornCV.pdf",TRUE,"pdf",63327,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Dorn.pdf",FALSE,"pdf",34678,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Downs.pdf",FALSE,"pdf",47920,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Downs.pdf",FALSE,"pdf",35165,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Dressel_CV.pdf",TRUE,"pdf",20925,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Dressel.pdf",FALSE,"pdf",34509,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Foy.pdf",FALSE,"pdf",25902,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Foy.pdf",FALSE,"pdf",34650,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Gasper.pdf",FALSE,"pdf",18364,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Gasper.pdf",FALSE,"pdf",34467,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Hanselman.pdf",FALSE,"pdf",7077,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Hanselman.pdf",FALSE,"pdf",34666,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Harriss.pdf",FALSE,"pdf",21369,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Harris.pdf",FALSE,"pdf",34700,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/Kroetz_2021.pdf",FALSE,"pdf",27964,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Kroetz.pdf",FALSE,"pdf",34636,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/Meyer2021.pdf",FALSE,"pdf",6397,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Meyer.pdf",FALSE,"pdf",26495,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/Mueter2022.pdf",TRUE,"pdf",85910,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Mueter.pdf",FALSE,"pdf",34920,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Munro.pdf",FALSE,"pdf",17835,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Munro.pdf",FALSE,"pdf",34497,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Caltabellotta.pdf",FALSE,"pdf",19741,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/PriorCaltabellotta.pdf",FALSE,"pdf",34577,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/Siddon_2020.pdf",FALSE,"pdf",3,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Siddon.pdf",FALSE,"pdf",34578,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Stewart.pdf",FALSE,"pdf",33480,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Stewart.pdf",FALSE,"pdf",34625,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Sullivan_2020.pdf",FALSE,"pdf",42025,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Sullivan.pdf",FALSE,"pdf",34689,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/SuryanCV.pdf",FALSE,"pdf",18580,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Suryan.pdf",FALSE,"pdf",34671,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Whitman.pdf",FALSE,"pdf",9217,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Whitman.pdf",FALSE,"pdf",34469,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/CV/Wise_CV%20.pdf",TRUE,"pdf",31511,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/SSC/FD/Wise.pdf",FALSE,"pdf",34674,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/uploads/Brief_Guide_to_NPFMC_Committees.pdf",FALSE,"pdf",3041,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/Legislative/TOR.pdf",FALSE,"pdf",3780,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/CharterHalibutMgmtTOR_11.23.pdf",FALSE,"pdf",3026,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/CEC/CEC_TOR_1218.pdf",FALSE,"pdf",4564,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/EcosystemCommittee/EcosystemCommitteeTORs2025.pdf",FALSE,"pdf",3664,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/Enforcement/EnforcementTORs2025.pdf",FALSE,"pdf",5414,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/FMAC/TOR2025.pdf",FALSE,"pdf",4701,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/PCFMAC/TOR2025.pdf",FALSE,"pdf",4708,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/IFQ/IFQ_TORs2025.pdf",FALSE,"pdf",3854,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/PNCIAC/PNCIAC_TOR_9-29-03.pdf",FALSE,"pdf",9819,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/membership/PlanTeam/PThandbook.pdf",TRUE,"pdf",67206,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/uploads/BSFEP-1.2019-1.pdf",TRUE,"pdf",417365,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/uploads/Climate-Change-Task-Force-final-report-_Feb2025.pdf",TRUE,"pdf",62752,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=9665ba41-2828-49f1-bec1-543a03938019.pdf&fileName=Climate%20Change%20Action%20Module%20Workplan.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file515815abaa04.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/Publications/Misc/ClimateReadinessSynthesis2022.pdf",TRUE,"pdf",211542,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/fmp/BSAI/BSAIfmp.pdf",TRUE,"pdf",768069,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/PDFdocuments/fmp/GOA/GOAfmp.pdf",TRUE,"pdf",606585,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/uploads/Joint_PT_Policy_on_documentation_and_deadlines-1.pdf",FALSE,"pdf",1559,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/uploads/Harvest-BSAI-Trawl.pdf",FALSE,"pdf",3764,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://www.npfmc.org/wp-content/uploads/Harvest-GOA-Groundfish.pdf",FALSE,"pdf",3936,FALSE,NA,"ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=16285ec6-4621-44ff-a06d-c15563ac9510.pdf&fileName=C1%20BSAI%20Crab%20Introduction.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file51586c3ea83b.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=671fc71f-7d79-4a3b-b003-0bba6da22266.pdf&fileName=Snow%20Crab%20SAFE%202024.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file5158596f102.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=de0ffc50-c57b-4d15-802f-f822b207d334.pdf&fileName=Snow%20Crab%20Appendix%20A.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file515878a8bd2b.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=238edb80-6f55-4552-9af7-c149d496bbd0.pdf&fileName=Snow%20Crab%20SAFE%20Addendum.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file5158e1b8ff0.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=2ae815a0-a7ca-4e21-9844-b49e54c0a490.pdf&fileName=Snow%20Crab%20ESP%20Report%20Card%202024.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file51583386dccc.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=7b8e95ba-6182-4a34-b141-92b0f13f5a07.pdf&fileName=BBRKC%20SAFE%202024.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file51585b09ef81.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=230fd6ba-6d0f-4507-bbc6-76438e161ba9.pdf&fileName=BBRKC%20Appendix%20A.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file5158694b2cd8.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=77df0a4a-d61a-4332-9517-924da29e8a93.pdf&fileName=BBRKC%20Appendix%20B.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file5158466d4ee9.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=8f172e13-8107-478c-84a7-ad1400f5ffbe.pdf&fileName=BBRKC%20Appendix%20D.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file51583257c71e.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=2adbb41e-dc5f-440f-98df-17e943bafaa5.pdf&fileName=BBRKC%20ESP%20Report%20Card%202024.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file515820d19c64.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=4be0d944-87ac-48f6-8983-99dce7d52583.pdf&fileName=Tanner%20Crab%20SAFE.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file515821727a11.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=908701c6-dd62-4f4e-9131-188687b41a24.pdf&fileName=Tanner%20Crab%20SAFE%20Appendix%20A.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file515862ac033e.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=e9cd0584-e1e3-4d6a-be2e-217c05a807d2.pdf&fileName=Tanner%20Crab%20SAFE%20Appendix%20B.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file5158b090e0e.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=59ad1082-9799-4018-9021-ecbcb92f240c.pdf&fileName=Tanner%20Crab%20SAFE%20Appendix%20C.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file51587f79beca.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=91e4510f-2af7-47be-a622-02e1c381b571.pdf&fileName=Tanner%20Crab%20SAFE%20Appendix%20D.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file515811dd0128.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
"https://meetings.npfmc.org/CommentReview/DownloadFile?p=2db650e9-034f-4920-8c01-dd5b619872b0.pdf&fileName=Tanner%20Crab%20ESP%20Generalized%20Report%20Card%202024.pdf",FALSE,"unknown",0,FALSE,"Failed to open file /var/folders/5x/skybg7p1061160n07vnw9cq40000gn/T//RtmpsIIlF2/file51584476f241.org/CommentReview/DownloadFile.","ecosystem approach|ecosystem indicator|ecosystem report|ecosystem status|ecosystem based","2025-08-28","https://www.npfmc.org"
